sha;hex-8;package;category;summary;description;files;num. files;num. lines changed
9d3224ef349495a88a2a03b36718f88bf357ee34;9d3224ef;plane;plane;fixed target speed reload on landing;"fixed target speed reload on landing

thanks to Doug for this fix!";['ArduPlane/commands_logic.pde'];1;14
9d34ead48632dea72efdeb8eb0f143b7f4e36151;9d34ead4;copter;copter;fix up some casting issues for wp_distance;fix up some casting issues for wp_distance;['ArduCopter/commands_logic.pde'];1;4
df1c0d92bd6c4ae1e2906c4137f43c2d1181bd5c;df1c0d92;copter;copter;manual throttle scaling fix;"manual throttle scaling fix

Scaling of bottom half of throttle was changed from THR_MIN ~ 500.
Previously it was from 0 ~ 500.";['ArduCopter/Attitude.pde'];1;2
481352672530f75cd6b473fd5224f5a4021af913;48135267;copter;copter;bug fix for autotrim's roll axis backwards;bug fix for autotrim's roll axis backwards;['ArduCopter/control_modes.pde'];1;2
9c3b9907dd417b20e5009b3f38013750aac0fd9b;9c3b9907;copter;copter;bug fix to set sonar_alt_health to zero when disabled;bug fix to set sonar_alt_health to zero when disabled;['ArduCopter/sensors.pde', 'ArduCopter/ArduCopter.pde'];2;12
70371be4a1bf3a1f696cfc63af2e379ae30bd936;70371be4;copter;copter;use AP_Math's longitude_scale;"use AP_Math's longitude_scale

bug fix to base scaling on home location instead of next_WP which may
not have been initialised";['ArduCopter/commands.pde'];1;5
ccaa7a52ef4aa9265384334918ff1d8716d24efa;ccaa7a52;copter;copter;RTL bug fix to initial step is always a climb and not a descent;"RTL bug fix to initial step is always a climb and not a descent

Also bug fix to hold yaw on take-off";['ArduCopter/commands_logic.pde'];1;13
2dab40abebfc0a87617529e50f272d86618b2785;2dab40ab;copter;copter;bug fix to altitude check of verify takeoff;"bug fix to altitude check of verify takeoff

set_next_WP function was not setting the alt_change_flag properly";['ArduCopter/commands.pde'];1;20
9d0f117c5db35c919d9d0a0abfe5dd17c7521fbd;9d0f117c;library;ppm;Another small fix found by John Arne;Another small fix found by John Arne;['Tools/ArduPPM/Libraries/PPM_Encoder.h'];1;5
08dc730d405a4b487bf01b7ba0cbc56876d643d0;08dc730d;copter;copter;bug fix to LAND flight mode not actually landing if initiated from failsafe;"bug fix to LAND flight mode not actually landing if initiated from failsafe

An hidden bit of failsafe functionality in the set_mode function was
switching the throttle mode back to THROTTLE_AUTO instead of
THROTTLE_LAND";['ArduCopter/system.pde'];1;15
177da0ca7457d3014d3de90a07f6944e2274150b;177da0ca;copter;copter;fixed minor bug in logging of parameter changes to dataflash;"fixed minor bug in logging of parameter changes to dataflash

It is questionable whether we should even bother writing these to the
dataflash as there is no way to recognise which parameter has been
affectded";['ArduCopter/GCS_Mavlink.pde'];1;12
910e09fc9699ad5258924af6a65896a25326db7f;910e09fc;library;inertialsensor_mpu6000;fix sync/async semaphore usage with new scheduler;fix sync/async semaphore usage with new scheduler;['libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.cpp', 'libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.h'];2;174
ea6147162aab8e98a11b730855daafe8e8841e4f;ea614716;library;hal_smaccm;fix to goofed PPM_MAX_CHANNELS macro;fix to goofed PPM_MAX_CHANNELS macro;['libraries/AP_HAL_SMACCM/RCInput.h', 'libraries/AP_HAL_SMACCM/RCInput.cpp'];2;10
46b07427105a6bd8ad11da8fd7e315206bb880d3;46b07427;library;hal_smaccm;Fix pin conflict between uartC and I2C.;"Fix pin conflict between uartC and I2C.

- uartC is currently disconnected.
- Set uartB to USART6 for GPS communication.";['libraries/AP_HAL_SMACCM/UARTDriver.cpp', 'libraries/AP_HAL_SMACCM/HAL_SMACCM_Class.cpp'];2;36
ab37f833dba988b31d92833ff58109bfff1726af;ab37f833;library;ms5611;Fix CONFIG_MS5611_SERIAL definitions.;"Fix CONFIG_MS5611_SERIAL definitions.

- Make sure the values are defined as integers.  We were always using
  SPI rather than using I2C when desired.";['ArduCopter/defines.h', 'ArduPlane/ArduPlane.pde', 'ArduCopter/config.h', 'Tools/VARTest/config.h', 'ArduPlane/config.h', 'ArduCopter/ArduCopter.pde'];6;17
44285cfbada3838da1c28b161ae162474d654919;44285cfb;library;dataflash;fixed a semaphore bug in APM1 dataflash code;fixed a semaphore bug in APM1 dataflash code;['libraries/DataFlash/DataFlash_APM1.cpp'];1;3
b39166b71af0f0e6c2dcbc675a95d65340b53fb7;b39166b7;library;mpu6000;fixed minor timing bug;"fixed minor timing bug

if we miss a sample due to SPI contention we shouldn't update last
sample time";['libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.cpp'];1;2
0660873fa74976122ab14306ddb6725951648616;0660873f;library;hal_avr;pull-up UART RX lines to fix GPS spoofing (Tridge);"pull-up UART RX lines to fix GPS spoofing (Tridge)

Tridge discovered this bugfix:
https://groups.google.com/d/topic/drones-discuss/aek6LJeYQo8/discussion";['libraries/AP_HAL_AVR/HAL_AVR_APM2_Class.cpp', 'libraries/AP_HAL_AVR/HAL_AVR_APM1_Class.cpp'];2;26
1b7b096b05c86b19952a7e08d1a39f4111aabdd8;1b7b096b;library;relay;fix pin used on APM2/SITL per Sando on drones-discuss;"fix pin used on APM2/SITL per Sando on drones-discuss

* My bad, thanks for the fix Sandro";['libraries/AP_Relay/AP_Relay.cpp'];1;2
d808c19c10a1d87dc85a809c0d37dc41d31ac41f;d808c19c;library;inertialsensor_mpu6000;uses new semaphores;"uses new semaphores

* some refactoring to fix differences between timerprocess
  and non-timerprocess usage";['libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.cpp', 'libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.h'];2;114
16f99ebcab097c0915fe5913a100aaa87fbcf8d8;16f99ebc;copter;copter;fix to sub system used to record failsafe in dataflash ERR message;fix to sub system used to record failsafe in dataflash ERR message;['ArduCopter/events.pde'];1;4
576af6d487c92aaf77b0ff7f943b74fcf250a4d4;576af6d4;copter;copter;bug fix to althold desired rate calculation.  Fix from Jonathan.;bug fix to althold desired rate calculation.  Fix from Jonathan.;['ArduCopter/Attitude.pde', 'ArduCopter/navigation.pde'];2;9
ff40fa6aabe05d73a585adb5630468566ce5203d;ff40fa6a;copter;copter;alt hold bug fix - should use 2x linear distance when calculating the desired rate;"alt hold bug fix - should use 2x linear distance when calculating the desired rate

Bug fix from Leonard.";['ArduCopter/Attitude.pde'];1;2
393c893cdbf689f1fc6e5de40f56762b0ddd50d9;393c893c;copter;copter;bug fix (attempt #2) for accel based throttle controller;"bug fix (attempt #2) for accel based throttle controller

Thanks to Jonathan for this.";['ArduCopter/Attitude.pde'];1;4
e583ade62def2edd6fcec5852db713bf3081902b;e583ade6;copter;copter;bug fix to accel based throttle controller (was using m/s instead of cm/s);bug fix to accel based throttle controller (was using m/s instead of cm/s);['ArduCopter/Attitude.pde'];1;4
e77b54c7dc4197d15f347db3e43029a5b4f9880d;e77b54c7;copter;copter;bug fix to GUIDED mode.  Now checks that desired altitude was reached before deciding the waypoint is complete.;bug fix to GUIDED mode.  Now checks that desired altitude was reached before deciding the waypoint is complete.;['ArduCopter/commands_logic.pde', 'ArduCopter/defines.h', 'ArduCopter/GCS_Mavlink.pde', 'ArduCopter/navigation.pde', 'ArduCopter/system.pde'];5;30
37b56662bd65b5cc448f864d62b12b62e5a4d364;37b56662;library;inertialnav;Jason's bug fix to inertial nav velocity and position calculations;Jason's bug fix to inertial nav velocity and position calculations;['libraries/AP_InertialNav/AP_InertialNav.cpp'];1;10
ac8af9a53f17995ed5a383ac43ecb1dd4f857bc3;ac8af9a5;copter;copter;Leonard Hall's changes to alt hold including adding low pass filter to climb rate;"Leonard Hall's changes to alt hold including adding low pass filter to climb rate

get_throttle_rate_stabilized changed to simply update the target altitude instead of talking directly to the rate controller.
get_throttle_althold changed to use sqrt of distance when calculating the desired rate towards the target altitude.
added reset of accel based throttle PID's I term.
unrelated small bug fix from Randy to allow CH6 tuning of throttle rate D term.";['ArduCopter/Attitude.pde', 'ArduCopter/ArduCopter.pde'];2;77
811550cca6ec73eb7bc1eb9a86fa21b686ad4c25;811550cc;library;gps_mtk19;"small bug fix re ""=="" vs ""=""";"small bug fix re ""=="" vs ""=""

Also saved 22 bytes of RAM by moving error message into program space.";['libraries/AP_GPS/AP_GPS_MTK19.cpp'];1;8
6da68c53a584ede158981d2f5075a973e641cf46;6da68c53;copter;copter;bug fix so AP_Limits does not use up memory if it is disabled;bug fix so AP_Limits does not use up memory if it is disabled;['ArduCopter/Parameters.pde', 'ArduCopter/system.pde', 'ArduCopter/GCS_Mavlink.pde', 'ArduCopter/motors.pde', 'ArduCopter/ArduCopter.pde'];5;14
5633164fa0394c1263670257f5a8de589626c41e;5633164f;copter;copter;bug fix for compass.accumulate check in main loop (millis vs micros issue);bug fix for compass.accumulate check in main loop (millis vs micros issue);['ArduCopter/ArduCopter.pde'];1;2
e2edad8a3fd0ec9c047de8b487be8c59cbcf7a0f;e2edad8a;library;inertialsensor;fixed last sample time in MPU6000;"fixed last sample time in MPU6000

we lost this in the final work on the DTR bug";['libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.cpp'];1;1
9548e7e79ee737025d57cff0f29148062776bd87;9548e7e7;library;inertialsensor;simplify the data_ready interrupt handling;"simplify the data_ready interrupt handling

this avoids using the defer process code, and fixes a nasty bug that
caused the APM to lockup on reset";['libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.cpp', 'libraries/AP_InertialSensor/AP_InertialSensor_MPU6000.h'];2;24
4a6b46c661319afda9d8e0987c39b6e036ca4dc9;4a6b46c6;library;gps;fixed multiple GPS detection bug;fixed multiple GPS detection bug;['libraries/AP_GPS/AP_GPS_Auto.cpp'];1;2
4c715bfd042507878578561c32179d57a3b74694;4c715bfd;library;hal_avr_sitl;add Util driver, fix deprecated deps on HAL_AVR.h;add Util driver, fix deprecated deps on HAL_AVR.h;['libraries/AP_HAL_AVR_SITL/Scheduler.cpp', 'libraries/AP_HAL_AVR_SITL/AnalogIn.cpp', 'libraries/AP_HAL_AVR_SITL/HAL_AVR_SITL_Class.cpp', 'libraries/AP_HAL_AVR_SITL/sitl_barometer.cpp', 'libraries/AP_HAL_AVR_SITL/Util.cpp', 'libraries/AP_HAL_AVR_SITL/Util.h', 'libraries/AP_HAL_AVR_SITL/AP_HAL_AVR_SITL_Namespace.h'];7;73
b43b00377761eab22ff3c83fc87e9a734bc9781b;b43b0037;library;adc;fix typo in test;fix typo in test;['libraries/AP_ADC/examples/AP_ADC_test/AP_ADC_test.pde'];1;5
087b1fa196e1fffe6b3bab1d4630da2f8df7b1e7;087b1fa1;library;hal_avr;AnalogIn returns new ADCSource each time a channel is requested;"AnalogIn returns new ADCSource each time a channel is requested

* fixes a bug where multiple sources created as pin -1, then change to
  appropriate pin on mavlink messages. Make treat each creation as distinct
  object.";['libraries/AP_HAL_AVR/AnalogIn.h', 'libraries/AP_HAL_AVR/AnalogIn_Common.cpp'];2;12
76dabef7d65332dc749d92235f9351bb93375b14;76dabef7;library;hal_empty;fix public declaration for i2cdriver;fix public declaration for i2cdriver;['libraries/AP_HAL_Empty/I2CDriver.h'];1;1
eda450a16625841a8d7bf3cf80dd614b9896abb1;eda450a1;library;hal;I2CDriver bug fixed for pure virtual base class;I2CDriver bug fixed for pure virtual base class;['libraries/AP_HAL/I2CDriver.h'];1;3
a0151aa66cc47b4e8c0e56ce830b15e2b4e92db3;a0151aa6;copter;copter;fix cliSerial null ptr, do AP_Param::setup_sketch_defaults;"fix cliSerial null ptr, do AP_Param::setup_sketch_defaults

* plus make SITL DataFlash available.";['ArduCopter/ArduCopter.pde'];1;8
b0b3fa33b4c7826df4188f7e56d9527f421f7690;b0b3fa33;library;limits;fix for AP_Param var_info registration in AP_Limit_Module;"fix for AP_Param var_info registration in AP_Limit_Module

* AP_Limit_Module class does not have its own var_info table.";['libraries/AP_Limits/AP_Limit_Module.cpp'];1;1
901c692ee38812058076eb67cdade9df49b4473c;901c692e;copter;copter;type fix;type fix;['ArduCopter/system.pde'];1;3
265707401f50c2046397c6e4bbe8772ceb36f98a;26570740;library;memcheck;fix for new HAL_SITL;fix for new HAL_SITL;['libraries/memcheck/memcheck.cpp'];1;4
7017a35fc3c15fc4b436d2189b5d8f42454ed175;7017a35f;library;airspeed;fix for AnalogIn read_average;fix for AnalogIn read_average;['libraries/AP_Airspeed/AP_Airspeed.cpp', 'libraries/AP_Airspeed/AP_Airspeed.h'];2;13
8f99a12374c73c6054e149607c257bf58a61413d;8f99a123;library;adc_analogsource;fix for new AnalogIn interface;fix for new AnalogIn interface;['libraries/AP_ADC_AnalogSource/AP_ADC_AnalogSource.cpp', 'libraries/AP_ADC_AnalogSource/AP_ADC_AnalogSource.h'];2;15
88f09d100abb9f61209f1145a25d9fdad31cf9d4;88f09d10;library;hal_avr;fix implementation of delay in scheduler;fix implementation of delay in scheduler;['libraries/AP_HAL_AVR/Scheduler.cpp'];1;16
6e45ce12b2dc343f4c72b496f44852769d675d1e;6e45ce12;library;hal_avr;implement reboot in scheduler;"implement reboot in scheduler

* still need to fix system io register inits to do it like bootloader would";['libraries/AP_HAL_AVR/Scheduler.h', 'libraries/AP_HAL_AVR/Scheduler.cpp'];2;25
c393374d4c01224a0eef99168b8e5334389a10f4;c393374d;library;opticalflow;ported to AP_HAL;"ported to AP_HAL

* 78 wide
* remove SPI.h, SPI3.h, and FastSerial.h dependencies (though not objects)
* gotta totally refactor HAL SPI driver to fix the rest";['libraries/AP_OpticalFlow/examples/AP_OpticalFlow_test/Arduino.h', 'libraries/AP_OpticalFlow/AP_OpticalFlow_ADNS3080.cpp', 'libraries/AP_OpticalFlow/examples/AP_OpticalFlow_test/AP_OpticalFlow_test.pde', 'libraries/AP_OpticalFlow/examples/AP_OpticalFlow_test/nocore.inoflag', 'libraries/AP_OpticalFlow/AP_OpticalFlow.h', 'libraries/AP_OpticalFlow/AP_OpticalFlow.cpp', 'libraries/AP_OpticalFlow/AP_OpticalFlow_ADNS3080.h'];7;1023
a4f1f6a5db9981bc8dea0d28c91eb0c768f251c5;a4f1f6a5;library;progmem;fix dependencies for all sketches touched by AP_HAL_AVR;fix dependencies for all sketches touched by AP_HAL_AVR;['libraries/AP_HAL_AVR/examples/DataflashTest/DataflashTest.pde', 'libraries/AP_HAL_AVR/examples/RCPassthroughTest/RCPassthroughTest.pde', 'libraries/AP_HAL_AVR/examples/FastSerial/FastSerial.pde', 'libraries/AP_HAL_AVR/examples/Storage/Storage.pde', 'libraries/GCS_Console/examples/Console/Console.pde', 'libraries/AP_HAL_AVR/examples/AnalogIn/AnalogIn.pde', 'libraries/AP_Math/examples/polygon/polygon.pde', 'libraries/AP_GPS/examples/GPS_AUTO_test/GPS_AUTO_test.pde', 'libraries/Filter/examples/Derivative/Derivative.pde', 'libraries/AP_Airspeed/examples/Airspeed/Airspeed.pde', 'libraries/AP_Common/c++.cpp', 'libraries/AP_Baro/examples/AP_Baro_BMP085_test/AP_Baro_BMP085_test.pde', 'libraries/Filter/examples/Filter/Filter.pde', 'libraries/AP_HAL_AVR/examples/RCInputTest/RCInputTest.pde', 'ArduPlane/ArduPlane.pde', 'libraries/AP_HAL_AVR/Console.h', 'libraries/AP_GPS/examples/GPS_MTK_test/GPS_MTK_test.pde', 'APMrover2/APMrover2.pde', 'libraries/AC_PID/examples/AC_PID_test/AC_PID_test.pde', 'libraries/AP_HAL_AVR/examples/APM1/APM1.pde', 'libraries/AP_ADC/examples/AP_ADC_test/AP_ADC_test.pde', 'libraries/AP_Declination/examples/AP_Declination_test/AP_Declination_test.pde', 'libraries/AP_InertialSensor/examples/MPU6000/MPU6000.pde', 'libraries/AP_LeadFilter/examples/AP_LeadFilter/AP_LeadFilter.pde', 'libraries/AP_HAL_AVR/examples/LCDTest/LCDTest.pde', 'libraries/AP_HAL_AVR/examples/SPIDriver_MPU6000/SPIDriver_MPU6000.pde', 'libraries/AP_HAL_AVR/UARTDriver.h', 'libraries/AP_Math/examples/eulers/eulers.pde', 'libraries/AP_HAL_AVR/examples/Blink/Blink.pde', 'libraries/AP_Math/examples/rotations/rotations.pde', 'libraries/AP_HAL_AVR/examples/Scheduler/Scheduler.pde', 'libraries/AP_Baro/examples/AP_Baro_MS5611_test/AP_Baro_MS5611_test.pde', 'libraries/AP_GPS/examples/GPS_UBLOX_test/GPS_UBLOX_test.pde', 'libraries/AP_HAL_AVR/UARTDriver.cpp', 'libraries/AP_HAL_AVR/examples/Console/Console.pde', 'libraries/Filter/examples/LowPassFilter/LowPassFilter.pde', 'libraries/AP_HAL_AVR/examples/I2CDriver_HMC5883L/I2CDriver_HMC5883L.pde', 'libraries/AP_Compass/examples/AP_Compass_test/AP_Compass_test.pde', 'libraries/AP_Math/examples/location/location.pde', 'ArduCopter/ArduCopter.pde'];40;77
9f9dfc7c639759d818ebba29666481bd1a2c2a38;9f9dfc7c;library;limits;fix spacing to 80 columns, use standard cpp header guard conventions;"fix spacing to 80 columns, use standard cpp header guard conventions

* No idea what was going on there. Confusing.";['libraries/AP_Limits/AP_Limit_Module.cpp', 'libraries/AP_Limits/AP_Limit_GPSLock.h', 'libraries/AP_Limits/AP_Limit_Geofence.cpp', 'libraries/AP_Limits/AP_Limit_Altitude.h', 'libraries/AP_Limits/AP_Limit_Geofence.h', 'libraries/AP_Limits/AP_Limits.h', 'libraries/AP_Limits/AP_Limit_Module.h', 'libraries/AP_Limits/AP_Limit_GPSLock.cpp', 'libraries/AP_Limits/AP_Limits.cpp', 'libraries/AP_Limits/AP_Limit_Altitude.cpp'];10;376
deb96143d394933c3c75468b0e14f1435b941ae8;deb96143;library;gps_imu;fix type punning warnings by using memcpy;fix type punning warnings by using memcpy;['libraries/AP_GPS/AP_GPS_IMU.cpp'];1;27
1f670b4ce210534e5ade9be47e23d6a9d83a4b91;1f670b4c;library;hal_avr;bugfix to RCOutput_APM1 driver CH5 and CH6;"bugfix to RCOutput_APM1 driver CH5 and CH6

* copypasted the code from RCOutputAPM1 and forgot to fix the io pins
  to initialize properly";['libraries/AP_HAL_AVR/RCOutput_APM1.cpp'];1;4
af77425636ff63534864482821435211aed73bc7;af774256;copter;copter;fix Failed to Init Optflow message at startup;fix Failed to Init Optflow message at startup;['ArduCopter/Parameters.pde', 'ArduCopter/Attitude.pde'];2;6
0eb57bf93d4163f5098d7484f82f70d0e3c8576c;0eb57bf9;library;acm;TradHeli;"TradHeli
Fix to make update_throttle_cruise work with stab_throttle scaling.";['libraries/AP_Motors/AP_MotorsHeli.cpp', 'libraries/AP_Motors/AP_MotorsHeli.h', 'ArduCopter/Attitude.pde', 'ArduCopter/ArduCopter.pde'];4;24
